ID-SALUD,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
8889,Centro de Diagnóstico Médico,, Citas: de lunes a viernes de 9 a 14 horas  Programa Prevención del Sida: de lunes a viernes de 8 a 15 horas. ," El Centro de Diagnóstico Médico , dispone de consultas especializadas: Medicina Interna, Endocrinología, Dermatología, Urología y Unidades de Diagnóstico para apoyar y complementar las actividades realizadas en los  CMS : Diagnóstico por Imagen (Radiografía Convencional, Mamografías, Densitometrías,...) Diagnóstico Ginecológico (Ecografía Ginecológica).  Coordina el programa de Prevención de  HIV  ( SIDA ) y Enfermedades de Transmisión Sexual"," Metro: Manuel Becerra  Bus: 1 , 2 , 12 , 21 , 43 , 48 , 53 , 56 , 74 , 146 , 210 , C ",,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a057a7e0a61c010VgnVCM1000000b205a0aRCRD,MONTESA,CALLE,V,22,,,,,MADRID,MADRID,28006,LISTA,SALAMANCA,443095,4475795,40.428976927386806,-3.6721607026353884,"915 885 100 / 06 (Citas)            
915 885 109  (Encargado del complejo sanitario)            
           
",,mspdiagnostico@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
183742,Centro de Prevención de Deterioro Cognitivo,, De lunes a viernes de 9 a 14 horas ," Evaluación de la memoria y otras funciones cognitivas (lenguaje - orientación - atención - razonamiento...)  Análisis de sangre y pruebas de imagen cerebral  Estimulación cognitiva es un grupo de actividades orientadas a mantener o mejorar las funciones cognitivas de los pacientes (por ejemplo, mejorar la memoria) y las habilidades necesarias para la vida diaria (por ejemplo, el manejo del dinero, comunicarse por teléfono, orientarse o no perderse en una ciudad, realizar las tareas domésticas, etc.).  Información y orientación al usuario y a su familia sobre las características de la enfermedad que ha causado el deterioro cognitivo o de la memoria, cómo afrontarla, y qué recursos sociales y sanitarios hay disponibles.Para ello se realiza una sesión mensual en la que los profesionales del centro exponen todos estos aspectos y se resuelven las dudas que se puedan plantear.  Educación para la salud sobre factores de riesgo y cómo prevenir el deterioro cognitivo.  Investigación y docencia "," Metro: Manuel Becerra (Líneas 2 y 6), Lista (Línea 4)  Bus: C1, C2, 1, 2, 12, 15, 21, 26, 29, 30, 38, 43, 48, 53, 56, 61, 63, 120, 71, 74, 106, 110, 143, 146, 152, 210. "," El centro va dirigido a toda la población de la ciudad de Madrid mayor de 65 años. También va dirigido a menores de 65 años que presenten alteraciones cognitivas o de memoria. No está orientado al tratamiento de personas ya diagnosticadas de demencia. No es un Centro de Día. El Centro está formado por un equipo de profesionales de:   Neurología  Neuropsicología  Psiquiatría  Psicología  Medicina Interna  Medicina General  Enfermería  Trabajo Social  Auxiliar Sanitario  Administración     Cartera de Servicios    Evaluación neuropsicológica.  Evaluación neurológica y psiquiátrica  Análisis clínicos habituales y específicos  Pruebas de imagen (RMN)  Diagnóstico -Informe Clínico  Educación Para la Salud individual y grupal  Información-Asesoramiento-Orientación (usuarios/ familiares/ entidades)  Apoyo a tramitación de ayudas y recursos  Estimulación cognitiva individual en el domicilio  Estimulación cognitiva grupal  Estimulación cognitiva con ordenador  Orientación terapéutica farmacológica  Seguimiento del Proceso    El Centro pertenece al Servicio de Prevención y Promoción de la Salud del Instituto de Salud Pública de Madrid Salud, Ayuntamiento de Madrid. ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=492338d60b41c010VgnVCM2000000c205a0aRCRD,MONTESA,CALLE,V,22,,,,Edificio B,MADRID,MADRID,28006,LISTA,SALAMANCA,443095,4475795,40.428976927386806,-3.6721607026353884,"915 885 801      
915 885 810",,mspcognitiva@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas, 
4614547,Centro Madrid Salud Internacional. Centro de Vacunación Internacional,," De lunes a viernes de 8,30 a 13 horas  Es necesario pedir  cita previa  (salvo para la emisión de duplicados de certificado internacional de vacunación de  aquellas personas que anteriormente fueron vacunadas en el Centro) ",  Atención a las personas que planean un viaje a zonas tropicales o a países en desarrollo mediante   Consejo sanitario individualizado  Vacunación recomendada para el viaje  Prescripcion de quimioprofilaxis antipalúdica individualizada    Servicio de Inmunoprofilaxis de la Rabia Humana  Adaptación al calendario vacunal de la Comunidad de Madrid  Vacunas disponibles en el Centro:   Rabia   Triple Vírica   Tétanos / Difteria   Hepatitis B   Hepatitis A   Polio   Meningitis ACYW   Neumococo   Fiebre Amarilla   Encefalitis Japonesa   Encefalitis Primaveral   Fiebre Tifoidea Inyectable   Gripe     ," Metro: Manuel Becerra , Lista , Diego de León Bus: 1, 2, 12, 15, 21, 26, 29, 30, 38, 43, 48, 53, 56, 61, 63, C1, C2, 71, 74, 106, 110, 210, 143, 146, 152 y 215. "," Es conveniente acudir al centro al menos con un mes de antelación al viaje.  Se debe aportar al médico la máxima información sobre el viaje que se va a realizar: zonas a visitar, duración, tipo de viaje.  Para la expedición de duplicados de cartilla de fiebre amarilla a aquellas personas que anteriormente fueron vacunados en nuestro Centro no será necesario solicitar  cita previa.  El horario será de  9 a 13,30 horas  en días laborables. ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fe90c576ddc3110VgnVCM1000000b205a0aRCRD,MONTESA Edificio A Plta. Baja,CALLE,V,22,,,,,MADRID,MADRID,28006,LISTA,SALAMANCA,443095,4475795,40.428976927386806,-3.6721607026353884,"Usuarios que llaman desde el municipio de Madrid.   010                                        
Usuarios que llaman desde fuera del municipio de Madrid.    91 529 82 10                                        
                                       
",,mspinternacional@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8877,CMS Centro Madrid Salud Vicálvaro,," De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia (pildora postcoital):   De lunes a viernes de 8:30 a 20 horas, excepto martes y jueves de 14 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro .    Vacunación:  con cita previa ",," Metro: Vicálvaro  Bus: 4 , 100 , 106 , 130 ","  Ámbito de influencia:    Distrito de Moratalaz: Pavones, Horcajo, Marroquina, Media Legua, Fontarrón, Vinateros     Distrito de Vicálvaro: Casco Histórico de Vicálvaro, Ambroz    Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:     Alimentación, actividad física y salud   Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Vicálvaro actualmente los puede consultar en:  http://www.madridsalud.es/centros/vicalvaro.php   ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eb34b6faa61c010VgnVCM1000000b205a0aRCRD,CALAHORRA,CALLE,V,11 B,,,,,MADRID,MADRID,28032,AMBROZ,VICALVARO,448289,4473386,40.40760589417718,-3.610734756927216,Citaciones: 917 602 401 / 917 753 260 / 917 753 262,,cmsvicalvaro@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8881,CMS Centro Madrid Salud Ciudad Lineal,,"  De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia (pildora postcoital):   De lunes a viernes de 9 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro .    Vacunación:  con cita previa  ",," Bus: 28, 15, 106, 110, 113, 210  Metro: La Elipa (línea 2), Ascao (línea 7), Pueblo Nuevo (líneas 7 y 5)  "," Ámbito de influencia:   Distrito de Ciudad Lineal. Ventas, Pueblo Nuevo, Quintana, Concepción, San Pascual, San Juan Bautista, Colina, Atalaya, Costillares    Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Ciudad Lineal actualmente los puede consultar en:  http://www.madridsalud.es/centros/cLineal.php  ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38d24b6faa61c010VgnVCM1000000b205a0aRCRD,DE AGUSTÍN GONZALEZ,PLAZA,V,1,,,,,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,445216,4475632,40.427642192384596,-3.6471432101293173,Citaciones: 914 066 594/ 914 061 578 ,,cmsciudadlineal@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8873,CMS Centro Madrid Salud Villa de Vallecas,,"  De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia  (pildora postcoital):  De lunes a viernes de 9 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   Vacunación:  con cita previa  ",," Metro: Villa de Vallecas  Bus: 54 , 58 , 130 , 143 "," Ámbito de influencia:   Distrito de Villa de Vallecas. Barrios:   Casco histórico de Villa de Vallecas  Santa Eugenia  El Ensanche     Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Villa de Vallecas actualmente los puede consultar en:  http://www.madridsalud.es/centros/vallecasv.php   ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64e34b6faa61c010VgnVCM1000000b205a0aRCRD,SIERRA GADOR,CALLE,V,68,,,,,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447308,4470305,40.37978858026883,-3.622040199057613,CITACIONES: 917 791 312 / 913 807 910 ,,cmsvallecasv@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
6017257,CMS Centro Madrid Salud Villaverde,,"  De lunes a viernes de 8:30 a 18 horas   Anticoncepción de urgencia  (pildora postcoital):  De lunes a viernes de 8:30 a 18 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.  Vacunación: cita previa  ",," Metro: Ciudad de los Ángeles salida calle Tertulia (L 3)  Bus: 22, 23, 59, 85, 79 y 123  Renfe: Villaverde Bajo "," Ámbito de influencia:   Distrito Villaverde Barrios:   San Andrés, (Villaverde Alto)  San Cristobal (San Cristobal de los Ángeles)  Butarque (Nuevo Rosales)  Los Rosales (Villaverde Bajo y El Espinillo)  Los Ángeles (Ciudad de los Ángeles)   Nuestros programas son los siguientes:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud en colaboración con el Centro Madrid Salud Usera   Los que se desarrollan en el Centro Madrid Salud de Villaverde actualmente los puede consultar en:  Centro Madrid Salud de Villaverde  ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df3d7f073900f210VgnVCM1000000b205a0aRCRD,FELICIDAD,AVENIDA,V,17,,,,,MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,441456,4468086,40.35940720387406,-3.690771730176704,Recepción: 914 80 49 39 / 915 88 92 60,,cmsvillaverde@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8880,CMS Centro Madrid Salud Carabanchel,,"  De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia  (pildora postcoital): De lunes a viernes de 8:30 a 20 horas, excepto martes hasta las 15 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   Vacunación : Cita previa  ",,"Bus: 34 , 35"," Ámbito de influencia:   - Distrito de Carabanchel: Comillas, Abrantes, Buenavista, Opañel, Puerta Bonita, Vista Alegre, San Isidro.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Carabanchel actualmente los puede consultar en:  Centro Madrid Salud de Carabanchel  ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45624b6faa61c010VgnVCM1000000b205a0aRCRD,EUGENIA DE MONTIJO,CALLE,V,90,,,,,MADRID,MADRID,28025,VISTA ALEGRE,CARABANCHEL,436587,4470216,40.37830205060461,-3.748252006016631,CITACIONES:913 696 072 / 913 602 200 ,,cmscarabanchel@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8878,CMS Centro Madrid Salud Usera,," De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia (pildora postcoital):   De lunes a viernes de 8:30 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   Vacunación: con cita previa  ",," Bus: 6 , 60 , 78 , 81  Metro: Plaza Elíptica "," Ámbito de influencia:   Distrito de Usera: Orcasitas, Orcasur, San Fermín, Almendrales, Moscardó, Zofío, Pradolongo    En los Centros Madrid Salud se realiza:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Usera actualmente los puede consultar en:  http://www.madridsalud.es/centros/usera.php   ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c7934b6faa61c010VgnVCM1000000b205a0aRCRD,AVENA,CALLE,V,3,,,,(Esquina a calle Heno),MADRID,MADRID,28026,ZOFIO,USERA,439358,4470137,40.37773347929677,-3.7156736251996945,CITACIONES: 914 607 199 / 914 609 850 / 914 607 200,,cmsusera@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8870,CMS Centro Madrid Salud Chamberí,,"  De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia  (pildora postcoital):  De lunes a viernes de 9 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   Vacunación:  con cita previa  ",," Metro: Iglesia   Bus: 3 , 5 , 16 , 40 , 61 , 147 "," Ámbito de Influencia:   Distrito de Chamartín: Barrios de Prosperidad, El Viso y Ciudad Jardín   Distrito de Chamberí.   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Chamberí actualmente los puede consultar en:  http://www.madridsalud.es/centros/chamberi.php   ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1b24b6faa61c010VgnVCM1000000b205a0aRCRD,RAFAEL CALVO,CALLE,V,6,,,,,MADRID,MADRID,28010,ALMAGRO,CHAMBERI,440985,4476318,40.43353205080221,-3.6970827354853677,CITACIONES:  915 886 784 / 915 886 783 ,915 886 790,cmschamberi@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
163281,CMS Centro Madrid Salud Joven,, De lunes a viernes de 9 a 20 horas ,," Metro: Callao  Bus: 1 , 2 , 44 , 46 , 74 , 75 , 133 , 146 , 147 , 148 ","  &iquest;Quién puede acudir al Centro?   Menores de 21 años, salvo para consejo de  VIH  que es hasta 24 años. Preferiblemente con cita previa.  Los mayores de 20 pueden acudir a la red de los 16 Centros Madrid Salud ( CMS ), donde también se atiende a población joven, sin límite de edad, y se ofrecen servicios similares. Ver relación de centros en información relacionada.   &iquest;Para qué se puede acudir al Centro Joven?   En el  CMSJ  puedes encontrar apoyo en las siguientes áreas:     Salud sexual y reproductiva     Métodos anticonceptivos  : Pedir cita previa. Preferiblemente acudir con la pareja    Información sobre métodos   consejo anticonceptivo   análisis de sangre si procede   inicio y seguimiento del método (preservativo, pastilla, anillo, parche, doble método, etc...)      Píldora de Anticoncepción de Urgencia : A demanda, en el horario del centro. Información y prescripción de la pastilla de forma gratuita.    Test de embarazo: Prueba gratuita      Información sobre la  interrupción voluntaria del embarazo ( IVE ):  Control gratuito post- IVE      Consejo de   VIH     e Infecciones de Trasmisión sexual ( ITS ).  Puede ser con cita previa, llamando por teléfono, o a demanda (acudiendo sin cita) Los horarios en los que se atiende  a demanda  son: De lunes a viernes de 9 a 12 horas y de 15 a 18 horas.    Prueba de  VIH  . Análisis. Mañanas: martes y jueves de 9 a 10 horas, Tardes: lunes, martes y miércoles de 15 a 18 horas   Test rápido de  VIH  .Si procede     Consulta de sexología  : Información, apoyo y tratamiento de los problemas sexuales. Cita previa.       Ginecología de la adolescencia:  control ginecológico, alteraciones de la regla, etc...      Asesoría de drogas  : información y apoyo sobre el consumo de drogas.  Consejos para  dejar de fumar.     Maltrato y abusos:   Detección y apoyo a las situaciones de violencia de género.   Educación maternal y preparación al parto : Información y apoyo durante el embarazo.  Grupos de embarazadas adolescentes.      Salud mental. Con cita previa     Apoyo y orientación emocional     Apoyo y orientación familiar      ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a139ac2e6481c010VgnVCM1000000b205a0aRCRD,NAVAS DE TOLOSA,CALLE,V,10,,,,,MADRID,MADRID,28013,SOL,CENTRO,440135,4474737,40.41922883312708,-3.7069543620889194,CITACIONES: 915 889 677 / 915 889 678,,cmsjoven@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8876,CMS Centro Madrid Salud Latina,,"  De lunes a viernes de 8:30 a 14:30 horas.   Anticoncepción de urgencia (pildora postcoital):   De lunes a viernes de 9 a 14:30 horas, tardes no hay servicio. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.    Vacunación:  con cita previa  ",,"Metro: Alto de Extremadura Bus: 31 , 33 , 36 , 39 , 65"," ÁMBITO DE INFLUENCIA:   Distrito de Latina.   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Latina actualmente los puede consultar en:  http://www.madridsalud.es/centros/latina.php  ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4234b6faa61c010VgnVCM1000000b205a0aRCRD,EXTREMADURA,PASEO,V,147,,,,,MADRID,MADRID,28011,PUERTA DEL ANGEL,LATINA,437393,4473686,40.40955885950758,-3.7391695341734,CITACIONES: 915 262 565 / 914 649 972 / 914 794 666,,cmslatina@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
148488,CMS Centro Madrid Salud Puente de Vallecas,," De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia  (pildora postcoital):  De lunes a viernes de 9 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro. ",," Metro: Nueva Numancia  Bus: 10 , 24 , 54 , 57 , 58 , 111 , 140 ","  Ámbito de influencia:     -  Distrito de Puente de Vallecas: Entrevías, Palomeras Bajas, Numancia, San Diego, Palomeras Altas, Portazgo     Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Puente de Vallecas actualmente los puede consultar en:  http://www.madridsalud.es/centros/puenteva.php   ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f759ac2e6481c010VgnVCM1000000b205a0aRCRD,CONCORDIA,CALLE,NUM,15,,,,,MADRID,MADRID,28053,SAN DIEGO,PUENTE DE VALLECAS,443622,4472049,40.39525784370076,-3.665615521144969,CITACIONES: 915 886 016 / 915 133 025,,cmsvallecasp@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
4645539,CMS Centro Madrid Salud San Blas,," De lunes a viernes de 8:30 a 20:30 horas    Anticoncepción de urgencia (pildora postcoital):  Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   De lunes a viernes de 9 a 15 horas.   Lunes de 15 a 20 horas.   Martes y jueves de 15 a 17 horas.  "," El Servicio de Prevención y Promoción de la Salud, dependiente de la Dirección del Instituto de Salud Pública, tiene como función principal el desarrollo en la ciudad de Madrid de actividades específicas preventivas y de promoción de la Salud dirigidas a los tres grandes grupos de edad: infanto-juvenil, adulto y mayor. La mujer recibe una atención específica aplicada a estos tres grupos.   Se realizan también otras actividades de carácter transversal sobre dichos grupos y actividades dirigidas a reducir desigualdades. "," Autobus: 38, 48, 106  Metro: San Blas, Simancas ","  Ámbito de influencia:  Barrios de Simancas, Salvador, Hellín, Amposta, Arcos y Rosas  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de San Blas actualmente los puede consultar en:  http://www.madridsalud.es/centros/sblas.php   ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40b3b8facf715110VgnVCM1000000b205a0aRCRD,POBLADURA DEL VALLE,CALLE,V,13 B,,,,esquina C/ Amposta,MADRID,MADRID,28037,AMPOSTA,SAN BLAS-CANILLEJAS,447028,4475074,40.42273298805746,-3.6257362568065243,"CITACIONES: 917 609 656/47      
",,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8871,CMS Centro Madrid Salud Tetuán,," De lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia (pildora postcoital):   De lunes a viernes de 8:30 a 20 horas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto teléfonico con el centro.   Vacunación:  con cita previa ",," Metro: Valdeacederas  Bus: 42 , 49 , 124 ","  Ámbito de influencia:    Distrito de Chamartín: Barrios de Hispanoamérica , Nueva España y Castilla  Distrito de Tetuán.   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Deshabituación tabáquica  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Tetuán actualmente los puede consultar en:  http://www.madridsalud.es/centros/tetuan.php   ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71734b6faa61c010VgnVCM1000000b205a0aRCRD,AGUILEÑAS,CALLE,V,1,,,,,MADRID,MADRID,28029,ALMENARA,TETUAN,441305,4479862,40.46548064796593,-3.6936383781020643,CITACIONES: 915 886 675/ 915 886 689 ,,cmstetuan@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
8872,CMS Centro Madrid Salud Retiro,,"  De lunes a viernes de 9 a 15 horas    Anticoncepción de urgencia  (píldora postcoital): de lunes a viernes de 9 a 15 horas. Si necesita atención poscoital hasta las 20 horas, se atenderá en la misma dirección por los profesionales del  CMS  de Puente de Vallecas. Para evitar esperas innecesarias, le sugerimos se ponga en contacto telefónico con el centro.   Vacunación:  con cita previa  ",," Metro: Nueva Numancia  Bus: 10 , 24, 54, 57, 58, 111, 140 "," Ámbito de influencia:   Distrito de Retiro: Pacífico, Adelfas, Estrella, Ibiza, Jerónimos, Niño Jesús   Distrito de Salamanca: Recoletos, Goya, Fuente del Berro, Guindalera, Lista, Castellana   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Madrid Salud son:   Alimentación, actividad física y salud  Salud sexual y reproductiva  Prevención y promoción de la salud en el ámbito educativo  Envejecimiento activo y saludable  Salud materno-infantil  Prevención y promoción de Salud Mental o Psicohigiene  Desigualdades sociales en salud  Entorno urbano y salud   Los que se desarrollan en el Centro Madrid Salud de Retiro actualmente los puede consultar en:  http://www.madridsalud.es/centros/retiro.php  ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b434b6faa61c010VgnVCM1000000b205a0aRCRD,CONCORDIA,CALLE,V,15,,,,,MADRID,MADRID,28053,SAN DIEGO,PUENTE DE VALLECAS,443622,4472049,40.39525784370076,-3.665615521144969,CITACIONES: 913 601 530 ,,cmsretiro@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades, 
